Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống,Menu chi tiết
ChIJbZTkXwBbNDERYJzw9J2c1Fk,Nhà hàng ven sông,21.0164318,105.5726124,,,2H8F+H2H,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20ven%20s%C3%B4ng&query_place_id=ChIJbZTkXwBbNDERYJzw9J2c1Fk,Có,"Cá kho tộ miền Tây đậm vị: 80,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 77,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 75,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJD0S6RwBbNDER7gPp5AicyQk,Chè Góc Nhỏ Quán,21.0172476,105.5523,,,2HC2+V3W,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng món chè bánh lọt,https://www.google.com/maps/search/?api=1&query=Ch%C3%A8%20G%C3%B3c%20Nh%E1%BB%8F%20Qu%C3%A1n&query_place_id=ChIJD0S6RwBbNDER7gPp5AicyQk,Có,"Kem tươi ốc quế sữa dừa / vani Mixue: 10,000đ/chiếc (Kem tươi thơm ngon ngậy béo ốc quế giòn tan) | Trà sữa ba anh em thạch pudding trân châu: 27,000đ/ly (Trà sữa đậm vị kèm full topping dồi dào) | Dương chi cam lộ xoài bưởi trân châu: 40,000đ/ly (Sinh tố xoài, bưởi hồng cùng thạch dừa thạch đào thơm ngon mát lạnh) | Trà đào tứ kỳ xuân hạt đào miếng: 25,000đ/ly (Trà ô long thanh vị kết hợp thạch đào giòn ngọt)"
ChIJH25i4TNaNDERE9HGNNCKDIY,Bia Hơi Hà Nội Trường Nhộng,21.0191415,105.5530549,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Bia%20H%C6%A1i%20H%C3%A0%20N%E1%BB%99i%20Tr%C6%B0%E1%BB%9Dng%20Nh%E1%BB%99ng&query_place_id=ChIJH25i4TNaNDERE9HGNNCKDIY,Có,"Bia hơi Hà Nội mát lạnh: 12,000đ/cốc (Bia hơi tươi rói rót trực tiếp từ vòi bom lạnh) | Đậu phụ lướt ván nóng giòn: 30,000đ/đĩa (Đậu hũ non chiên lướt ván ngoài vàng giòn trong mịn mượt như thạch) | Đĩa lạc rang muối / lạc luộc mộc mạc: 15,000đ/đĩa (Đồ nhắm bia truyền thống) | Nộm tai heo đu đủ xanh chua ngọt: 63,000đ/đĩa (Tai heo giòn sần sật trộn đu đủ bào sợi nước nộm chua ngọt sảng khoái) | Sụn gà chiên mắm rang muối: 95,000đ/đĩa (Sụn gà ta giòn sần sật tẩm ướp chiên xóc muối ớt tỏi)"
ChIJwXdqKC5bNDERL1E6-Ma43II,Ốc Mai Yến,21.0178734,105.5484508,,,"Đập chăn quán, hồ tân xã",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán ăn nhẹ,https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20Mai%20Y%E1%BA%BFn&query_place_id=ChIJwXdqKC5bNDERL1E6-Ma43II,Có,"Ốc luộc sả lá chanh truyền thống: 42,000đ/bát (Ốc vặn/ốc nhồi mít luộc thơm mùi sả chấm nước mắm gừng cay ngọt đặc sản) | Ốc móng tay xào bơ tỏi thơm lừng: 75,000đ/đĩa (Ốc móng tay tươi ngọt sốt bơ tỏi sánh béo chấm bánh mì tuyệt đỉnh) | Nem chua rán giòn rụm (10 cái): 50,000đ/đĩa (Nem chua rán nóng hổi chấm tương ớt cay nồng) | Khoai tây chiên lắc bột phô mai: 35,000đ/đĩa (Món khai vị ăn vặt khoái khẩu) | Trà quất mật ong khổng lồ: 12,000đ/cốc (Trà quất mát chua ngọt cực đã khát)"
ChIJ--_gKURbNDERs_XqGbLzswI,Quán Trâu Ngon,21.0089466,105.5549102,,,Khu Công Nghệ Cao Hòa Lạc,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 337 590 733,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Tr%C3%A2u%20Ngon&query_place_id=ChIJ--_gKURbNDERs_XqGbLzswI,Có,"Thịt trâu xào lá lốt: 110,000đ/đĩa (Thịt trâu tươi mềm ngọt xào lá lốt thơm lừng) | Thịt trâu nhúng mẻ chua cay: 150,000đ/đĩa (Thịt trâu nhúng nước dùng mẻ chua thanh nhẹ) | Dê tái chanh chấm tương gừng: 170,000đ/đĩa (Thịt dê núi hấp tái trộn vừng sả lá chanh) | Dê né bản gang: 140,000đ/đĩa (Dê xào nóng hổi trên bản gang kèm đậu bắp) | Lẩu dê núi nhúng mẻ: 409,000đ/nồi (Nồi lẩu dê núi ré thơm ngon kèm rau nhúng đặc sản) | Cơm cháy sốt dê: 70,000đ/đĩa (Cơm cháy giòn tan rưới nước sốt dê đậm vị)"
ChIJM1rdbABbNDERV45hc7gnXLI,Lộc Vừng Quán,21.0066537,105.5679046,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=L%E1%BB%99c%20V%E1%BB%ABng%20Qu%C3%A1n&query_place_id=ChIJM1rdbABbNDERV45hc7gnXLI,Có,"Cá kho tộ miền Tây đậm vị: 85,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 80,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 45,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJAW1WdABbNDERL7iGQQA0oZ4,Diệu Linh Vịt Quán,21.006499,105.5561873,,,2H44+HFW,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Di%E1%BB%87u%20Linh%20V%E1%BB%8Bt%20Qu%C3%A1n&query_place_id=ChIJAW1WdABbNDERL7iGQQA0oZ4,Có,"Cá kho tộ miền Tây đậm vị: 85,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 75,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJAyKebABbNDERR-_UPFyLtd4,Bánh Mỳ Hồng Cổ Ốc,21.0179237,105.5485022,,,2G9X+4CM,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Gian hàng rong,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20H%E1%BB%93ng%20C%E1%BB%95%20%E1%BB%90c&query_place_id=ChIJAyKebABbNDERR-_UPFyLtd4,Có,"Ốc luộc sả lá chanh truyền thống: 40,000đ/bát (Ốc vặn/ốc nhồi mít luộc thơm mùi sả chấm nước mắm gừng cay ngọt đặc sản) | Ốc móng tay xào bơ tỏi thơm lừng: 70,000đ/đĩa (Ốc móng tay tươi ngọt sốt bơ tỏi sánh béo chấm bánh mì tuyệt đỉnh) | Nem chua rán giòn rụm (10 cái): 55,000đ/đĩa (Nem chua rán nóng hổi chấm tương ớt cay nồng) | Khoai tây chiên lắc bột phô mai: 35,000đ/đĩa (Món khai vị ăn vặt khoái khẩu) | Trà quất mật ong khổng lồ: 15,000đ/cốc (Trà quất mát chua ngọt cực đã khát)"
ChIJUcncSgBbNDERITHoiAwhWqI,Quán Bia Lẩu 68,21.0113656,105.5553467,,,2H64+G54,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Bia%20L%E1%BA%A9u%2068&query_place_id=ChIJUcncSgBbNDERITHoiAwhWqI,Có,"Lẩu cua đồng sườn sụn bắp bò: 360,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 419,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 299,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 78,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 73,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 33,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
ChIJrUdmEQBbNDERTFyQtZtFvkU,Bánh Mỳ Pate Ốc,21.0175668,105.5483266,,,2G9X+382,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Cửa hàng sandwich,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20Pate%20%E1%BB%90c&query_place_id=ChIJrUdmEQBbNDERTFyQtZtFvkU,Có,"Ốc luộc sả lá chanh truyền thống: 45,000đ/bát (Ốc vặn/ốc nhồi mít luộc thơm mùi sả chấm nước mắm gừng cay ngọt đặc sản) | Ốc móng tay xào bơ tỏi thơm lừng: 75,000đ/đĩa (Ốc móng tay tươi ngọt sốt bơ tỏi sánh béo chấm bánh mì tuyệt đỉnh) | Nem chua rán giòn rụm (10 cái): 45,000đ/đĩa (Nem chua rán nóng hổi chấm tương ớt cay nồng) | Khoai tây chiên lắc bột phô mai: 33,000đ/đĩa (Món khai vị ăn vặt khoái khẩu) | Trà quất mật ong khổng lồ: 15,000đ/cốc (Trà quất mát chua ngọt cực đã khát)"
ChIJoy-ObgBbNDERolb4JUW4frs,Gà Vịt Nướng Đức Phước,21.018719,105.550803,,,2H92+F8M,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 357 471 781,Gian hàng rong,https://www.google.com/maps/search/?api=1&query=G%C3%A0%20V%E1%BB%8Bt%20N%C6%B0%E1%BB%9Bng%20%C4%90%E1%BB%A9c%20Ph%C6%B0%E1%BB%9Bc&query_place_id=ChIJoy-ObgBbNDERolb4JUW4frs,Có,"Gà ri hấp lá chanh (Cả con): 210,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 230,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 120,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 370,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 85,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 70,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJFzIOAABbNDERDLGVBRqlemI,Nhà Hàng Tuấn Hưng,21.0064152,105.5643593,,,2H48+Q2C,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Tu%E1%BA%A5n%20H%C6%B0ng&query_place_id=ChIJFzIOAABbNDERDLGVBRqlemI,Có,"Cá kho tộ miền Tây đậm vị: 85,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 70,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 85,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 40,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJW-hzGgBbNDERe51b4jvqvWk,Quán Cháo Đêm Hạ Bằng,21.0071053,105.5564659,,,2H44+QHX,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ch%C3%A1o%20%C4%90%C3%AAm%20H%E1%BA%A1%20B%E1%BA%B1ng&query_place_id=ChIJW-hzGgBbNDERe51b4jvqvWk,Có,"Cháo lòng heo đầy đủ dồi sụn tiết luộc: 30,000đ/bát (Cháo lòng nấu gạo tẻ sánh ngọt cùng lòng non dồi sụn gan luộc) | Cháo sườn sụn nóng hổi hành hoa: 35,000đ/bát (Cháo bột sườn non sánh mịn giòn sần sật sườn sụn non) | Quẩy giòn ăn cháo: 2,000đ/đĩa (Quẩy ăn kèm cháo ngon tuyệt)"
ChIJy53mA1hbNDERzP6LS1t83RI,Quán nước Hương Quê,21.0166254,105.5479909,,,2G8X+J5H,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20n%C6%B0%E1%BB%9Bc%20H%C6%B0%C6%A1ng%20Qu%C3%AA&query_place_id=ChIJy53mA1hbNDERzP6LS1t83RI,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 30,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJOQ6w9wxbNDEReDQgZpOCpB0,Bún Chả Hướng Phương Nam,20.9836506,105.5267883,,,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%E1%BA%A3%20H%C6%B0%E1%BB%9Bng%20Ph%C6%B0%C6%A1ng%20Nam&query_place_id=ChIJOQ6w9wxbNDEReDQgZpOCpB0,Có,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm): 45,000đ/suất (Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới) | Bún đậu thường (Đậu chiên giòn): 22,000đ/suất (Bún đậu chay đơn giản với đậu phụ rán giòn) | Bún chả Hà Nội truyền thống: 42,000đ/suất (Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt) | Nem cua bể chiên giòn: 18,000đ/chiếc (Nem cua bể giòn rụm nhiều nhân) | Nước sấu đá ngầm chua ngọt: 15,000đ/cốc (Đồ uống giải nhiệt cực hợp vị bún đậu)"
ChIJPZg3HwBbNDERtz_pOrrOFcw,Thanh Hằng quán coffee,20.9888515,105.57004,,,Km13 ĐL Thăng Long,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Thanh%20H%E1%BA%B1ng%20qu%C3%A1n%20coffee&query_place_id=ChIJPZg3HwBbNDERtz_pOrrOFcw,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 35,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 35,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 37,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJs6S6aABbNDERAFekMY4KLaI,So2 đường chiến thắng yên lac2 cần kiệm thạch thất hà nội,21.0289227,105.5735047,,,2HHF+HC6 So2 chien thắng yên lac2,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng chuyên phục vụ bữa sáng,https://www.google.com/maps/search/?api=1&query=So2%20%C4%91%C6%B0%E1%BB%9Dng%20chi%E1%BA%BFn%20th%E1%BA%AFng%20y%C3%AAn%20lac2%20c%E1%BA%A7n%20ki%E1%BB%87m%20th%E1%BA%A1ch%20th%E1%BA%A5t%20h%C3%A0%20n%E1%BB%99i&query_place_id=ChIJs6S6aABbNDERAFekMY4KLaI,Có,"Xôi xéo ruốc hành phi: 17,000đ/đĩa (Xôi xéo thơm nếp dẻo mỡ hành phi) | Bánh mì pate trứng giò: 25,000đ/cái (Bánh mì giòn kẹp pate nhà làm, trứng ốp la, giò lụa) | Sữa đậu nành nóng: 13,000đ/cốc (Sữa đậu nành nguyên chất) | Trà đá: 3,000đ/cốc (Trà giải khát sáng sớm)"
ChIJxx7-V8RbNDERDr3WNIzFblg,Nhà hàng Thanh Trúc,21.0235238,105.5847768,,,31 Đường Cần Kiệm,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20Thanh%20Tr%C3%BAc&query_place_id=ChIJxx7-V8RbNDERDr3WNIzFblg,Có,"Cá kho tộ miền Tây đậm vị: 87,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 75,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 40,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJJd1cswZaNDER2SnmPwPBzRw,Mộc Quán,21.0263749,105.5894779,,,,Hà Nội,"Tây Phương, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Qu%C3%A1n&query_place_id=ChIJJd1cswZaNDER2SnmPwPBzRw,Có,"Cá kho tộ miền Tây đậm vị: 87,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJ_VxqBwBbNDERkmp5Vy53oaI,Nhà Hàng Cường Lệ,21.0240816,105.585596,,,2HFP+J5Q,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20C%C6%B0%E1%BB%9Dng%20L%E1%BB%87&query_place_id=ChIJ_VxqBwBbNDERkmp5Vy53oaI,Có,"Cá kho tộ miền Tây đậm vị: 87,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJV7fjBwBbNDERydNmbFbuPTM,Cơm bình dân Thanh Bình,20.9905078,105.5162337,,,"XGR8+6F5, CT03",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20b%C3%ACnh%20d%C3%A2n%20Thanh%20B%C3%ACnh&query_place_id=ChIJV7fjBwBbNDERydNmbFbuPTM,Có,"Cơm rang dưa bò: 43,000đ/đĩa (Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm) | Cơm rang thập cẩm giòn: 35,000đ/đĩa (Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng) | Cơm thố xá xíu nóng hổi: 45,000đ/thố (Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt) | Suất cơm bình dân tự chọn (3 món mặn + rau): 30,000đ/suất (Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm) | Cơm tấm sườn bì chả Sài Gòn: 45,000đ/đĩa (Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay)"
ChIJmdrIYwBbNDERqXuTH5StCJU,Hương Hùng Quán,21.0182399,105.5840189,,,"2H9M+7JR, Đường Phú Đa",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=H%C6%B0%C6%A1ng%20H%C3%B9ng%20Qu%C3%A1n&query_place_id=ChIJmdrIYwBbNDERqXuTH5StCJU,Có,"Cá kho tộ miền Tây đậm vị: 90,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJ_ZoqQQBbNDEREInz--msgng,NónViệt,21.0185078,105.579674,,,"2H9H+CV3, Cầu",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=N%C3%B3nVi%E1%BB%87t&query_place_id=ChIJ_ZoqQQBbNDEREInz--msgng,Có,"Cá kho tộ miền Tây đậm vị: 87,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 80,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJe9goVBBaNDERD0vbUW2I2x0,Quán Bà Béo,21.0187911,105.5798984,,,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%A0%20B%C3%A9o&query_place_id=ChIJe9goVBBaNDERD0vbUW2I2x0,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 70,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 75,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 43,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJ0QcELgBbNDERj8a5WYj8ufE,Quán nhậu đêm-ăn đêm,21.0170046,105.5759243,,,2H8G+Q9X,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20nh%E1%BA%ADu%20%C4%91%C3%AAm-%C4%83n%20%C4%91%C3%AAm&query_place_id=ChIJ0QcELgBbNDERj8a5WYj8ufE,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 73,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 85,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 45,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
